words,tags
"Khi nhân_viên xin đề_nghị chuyển_khoản tạm_ứng để : đi công_tác , mua hàng_hoá , tiếp khách ... bộ_phận kế_toán thường phát_sinh các hoạt_động sau :",O O O O O B-ACCOUNT_NAME O O O O O O O O O O O O O O O O O O O
"Căn_cứ vào đề nghị tạm_ứng của nhân_viên đã được Trưởng / Phó phòng và Giám_đốc phê_duyệt , kế_toán thanh_toán sẽ lập Uỷ_nhiệm chi , sau đó chuyển cho Kế_toán_trưởng và Giám_đốc ký duyệt .",O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O
"Ngân_hàng căn_cứ vào Uỷ_nhiệm chi của công_ty sẽ chuyển tiền vào tài_khoản của nhân_viên , đồng_thời lập giấy_báo Nợ .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
"Căn_cứ vào giấy_báo Nợ của ngân_hàng , kế_toán thanh_toán sẽ hạch_toán , đồng_thời ghi sổ tiền gửi ngân_hàng .",O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
Các bước thực_hiện,O O O
"Khi lập các chứng_từ thu / chi tiền như : Phiếu thu ; Phiếu chi ; Chứng_từ thu tiền gửi , chi tiền gửi ; Chứng_từ mua hàng , bán hàng …",O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O O
Khoản mục Thu nợ khách_hàng : lấy bằng Số tiền trên các chứng_từ phát_sinh công_nợ 131 và Số còn phải thu = Giá_trị thanh_lý - Thực_thu của các hợp_đồng bán ( có_hạn thanh_toán / ngày chứng_từ trước ngày cuối kỳ báo_cáo ),O O O O O O O O O O O O O O O B-ACCOUNT_NUMBER O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O
Khoản mục Chi_trả nợ Nhà_cung_cấp : lấy bằng Số tiền trên các chứng_từ phát_sinh công_nợ 331 và Số còn phải trả dự_kiến = Giá_trị thanh_lý - Số đã trả của các hợp_đồng mua ( có_hạn thanh_toán / ngày chứng_từ trước ngày cuối kỳ báo_cáo ),O O O O O O O O O O O O O O O B-ACCOUNT_NUMBER O O O O O O O O O O O O O O O B-VOUCHER_TYPE O O O O O O O O O O O O O
"Nợ_TK 111 Tiền_mặt ( 1111 , 1112 )",O B-ACCOUNT_NUMBER B-ACCOUNT_NAME O B-ACCOUNT_NUMBER O B-ACCOUNT_NUMBER O
"Nghiệp_vụ "" Chi tạm_ứng cho nhân_viên bằng tiền gửi "" được thực_hiện trên phần_mềm như sau :",O O O B-ACCOUNT_NAME O O O B-ACCOUNT_NAME I-ACCOUNT_NAME O O O O O O O O
"Vào phân hệ Ngân_hàng \ tab Thu , chi tiền , chọn chức_năng Thêm \ Chi tiền .",O O O O O O O O O O O O O O O O O O
Lựa_chọn phương_thức thanh_toán .,O O O O
"Nghiệp_vụ "" Chi tạm_ứng cho nhân_viên bằng tiền gửi "" được thực_hiện trên phần_mềm như sau :",O O O B-ACCOUNT_NAME O O O B-ACCOUNT_NAME I-ACCOUNT_NAME O O O O O O O O
"Vào phân hệ Ngân_hàng \ tab Thu , chi tiền , chọn chức_năng Thêm \ Chi tiền .",O O O O O O O O O O O O O O O O O O
Lựa_chọn phương_thức thanh_toán .,O O O O
Chọn nội_dung thanh_toán là Tạm_ứng cho nhân_viên .,O O O O B-ACCOUNT_NAME O O O
"Khai_báo thông_tin chứng_từ , sau đó nhấn Cất .",O O O O O O O O O
"Chọn chức_năng In trên thanh công_cụ , sau đó chọn chứng_từ chi tiền gửi cần in .",O O O O O O O O O O O O O O O O O
"Lưu_ý : Sau khi hạch_toán xong nghiệp_vụ tạm_ứng cho nhân_viên thông_qua chuyển_khoản ngân_hàng , phần_mềm tự_động chuyển thông_tin của chứng_từ vào Sổ tiền gửi ngân_hàng .",O O O O O O O B-ACCOUNT_NAME O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
Thao_tác xem báo_cáo Sổ tiền gửi ngân_hàng thực_hiện tương_tự như hướng_dẫn tại đây .,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O
Trả lương bằng tiền gửi ngân_hàng .,O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O
Trả lương thông_qua chuyển_khoản ngân_hàng .,O O O O O O
"Nợ_TK 334 Phải trả người lao_động ( 3341 , 3348 )",O B-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O B-ACCOUNT_NUMBER O B-ACCOUNT_NUMBER O
Mô_tả nghiệp_vụ,O O
"Hàng tháng , căn_cứ vào Bảng lương đã được duyệt , bộ_phận nhân_sự sẽ gửi yêu_cầu chuyển_khoản trả lương tới bộ_phận kế_toán .",O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O
Khi đó sẽ phát_sinh các hoạt_động :,O O O O O O O
"Kế_toán thanh_toán lập Séc hoặc Uỷ_nhiệm chi , sau đó chuyển cho Kế_toán_trưởng và Giám_đốc ký duyệt .",O O O B-VOUCHER_TYPE O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O
Chọn nội_dung thanh_toán là Tạm_ứng cho nhân_viên .,O O O O B-ACCOUNT_NAME O O O
"Khai_báo thông_tin chứng_từ , sau đó nhấn Cất .",O O O O O O O O O
"Chọn chức_năng In trên thanh công_cụ , sau đó chọn chứng_từ chi tiền gửi cần in .",O O O O O O O O O O O O O O O O O
"Lưu_ý : Sau khi hạch_toán xong nghiệp_vụ tạm_ứng cho nhân_viên thông_qua chuyển_khoản ngân_hàng , phần_mềm tự_động chuyển thông_tin của chứng_từ vào Sổ tiền gửi ngân_hàng .",O O O O O O O B-ACCOUNT_NAME O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
Thao_tác xem báo_cáo Sổ tiền gửi ngân_hàng thực_hiện tương_tự như hướng_dẫn tại đây .,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O
Trả lương bằng tiền gửi ngân_hàng .,O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O
Trả lương thông_qua chuyển_khoản ngân_hàng .,O O O O O O
"Nợ_TK 334 Phải trả người lao_động ( 3341 , 3348 )",O B-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O B-ACCOUNT_NUMBER O B-ACCOUNT_NUMBER O
Mô_tả nghiệp_vụ,O O
Nhân_sự tiền_lương mang Uỷ_nhiệm chi và danh_sách tiền_lương cần chuyển của nhân_viên ra ngân_hàng để đề_nghị chuyển_khoản .,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
"Ngân_hàng căn_cứ vào Uỷ_nhiệm chi sẽ chuyển tiền vào tài_khoản của từng nhân_viên , đồng_thời lập giấy_báo Nợ .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
"Sau khi Lập bảng tính lương , vào phân hệ Ngân_hàng \ tab Thu , chi tiền .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O
Nhấn_Thêm \ Trả lương .,O O O O O
Nhập_Ngày trả lương .,O O O O
"Tích chọn xong những nhân_viên được trả lương , bấm nút Trả lương .",O O O O O O O O O O O O O O
Phần_mềm tự_động sinh ra chứng_từ Uỷ_nhiệm chi_trả lương nhân_viên .,O O O O O O O O O O
Kiểm_tra chứng_từ chi tiền gửi và chọn tài_khoản ngân_hàng chi tiền .,O O O O O O O O O O O O
Nhấn_Cất .,O O
"Lưu_ý : Sau khi hạch_toán xong nghiệp_vụ trả lương thông_qua chuyển_khoản ngân_hàng , phần_mềm tự_động chuyển thông_tin của chứng_từ vào Sổ tiền gửi ngân_hàng .",O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
Thao_tác xem báo_cáo Sổ tiền gửi ngân_hàng thực_hiện tương_tự như hướng_dẫn Tại đây .,O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O
Nộp thuế nhập_khẩu bằng tiền gửi ngân_hàng,O B-TAX_TYPE I-TAX_TYPE O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME
Định khoản,O O
Nợ_TK 33312 Thuế_GTGT hàng nhập_khẩu,O B-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME
"Khi công_ty phát_sinh nghiệp_vụ nộp thuế GTGT hàng nhập_khẩu bằng tiền gửi ngân_hàng , sẽ phát_sinh các hoạt_động sau :",O O O O O B-TAX_TYPE I-TAX_TYPE O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O O O O O O O
"Căn_cứ vào số thuế GTGT phải nộp do cơ_quan hải_quan xác_định , nhân_viên chịu trách_nhiệm mua hàng nhập_khẩu yêu_cầu chuyển_khoản để nộp thuế GTGT hàng nhập_khẩu .",O O O B-TAX_TYPE I-TAX_TYPE O O O O O O O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O
"Kế_toán thanh_toán lập Uỷ_nhiệm chi , sau đó chuyển cho Kế_toán_trưởng và Giám_đốc ký duyệt .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O
"Ngân_hàng căn_cứ vào Uỷ_nhiệm chi của công_ty sẽ chuyển tiền vào tài_khoản của cơ_quan thuế , đồng_thời lập giấy_báo Nợ .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
"Căn_cứ vào giấy_báo Nợ của ngân_hàng , kế_toán thanh_toán sẽ kê_khai hoá_đơn nhập_khẩu lên bảng kê thuế GTGT mua vào , đồng_thời ghi sổ tiền gửi ngân_hàng .",O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O B-VOUCHER_TYPE O O O O B-TAX_TYPE I-TAX_TYPE O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
"Nghiệp_vụ "" Nộp thuế GTGT hàng nhập_khẩu bằng tiền gửi ngân_hàng "" chỉ thực_hiện được khi trên phần_mềm đã phát_sinh các chứng_từ mua hàng nhập_khẩu chưa nộp thuế GTGT đối_với hàng nhập_khẩu .",O O O B-TAX_TYPE I-TAX_TYPE O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O O O O O O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O O
Nghiệp_vụ này được thực_hiện trên phần_mềm như sau :,O O O O O O O O O
"Vào phân hệ Ngân_hàng , chọn Nộp thuế ( hoặc vào tab Thu , chi tiền , nhấn Thêm \ Nộp thuế ) .",O O O O O O O O O O O O O O O O O O O O O O O O
Khai_báo các thông_tin nộp thuế :,O O O O O O
Tại mục Loại thuế : chọn Thuế hàng nhập_khẩu .,O O O O O O B-TAX_TYPE I-TAX_TYPE I-TAX_TYPE O
Khai_báo ngày thực_hiện nộp thuế .,O O O O O O
Chương_trình sẽ lấy lên danh_sách các chứng_từ mua hàng nhập_khẩu còn số thuế phải nộp tính đến ngày nộp thuế .,O O O O O O O O O O O O O O O O O O O O O
Tích chọn loại thuế muốn nộp theo từng lần nhập_khẩu .,O O O O O O O O O O O
Tích chọn chứng_từ mua hàng nhập_khẩu cần nộp thuế .,O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O
"Lưu_ý : Nếu tích chọn Không lấy thuế GTGT hàng nhập_khẩu có tài_khoản đối_ứng thuế_giá_trị gia_tăng là 133 , chương_trình sẽ không lấy lên số thuế GTGT có hạch_toán tài_khoản đối_ứng thuế_giá_trị gia_tăng là 133 trên chứng_từ mua hàng nhập_khẩu .",O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O O O B-TAX_TYPE I-TAX_TYPE O B-ACCOUNT_NUMBER O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O O B-TAX_TYPE I-TAX_TYPE O B-ACCOUNT_NUMBER O O O O O O
"Nhấn_Nộp thuế , phần_mềm tự_động sinh ra chứng_từ Chi tiền gửi nộp thuế GTGT hàng nhập_khẩu .",O O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O
"Kiểm_tra chứng_từ , sau đó nhấn Cất .",O O O O O O O O
"Chọn chức_năng In trên thanh công_cụ , sau đó chọn mẫu phiếu chi cần in .",O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
"Lưu_ý : Sau khi hạch_toán xong nghiệp_vụ nộp thuế GTGT hàng nhập_khẩu bằng tiền gửi ngân_hàng , phần_mềm tự_động chuyển thông_tin của chứng_từ vào Sổ tiền gửi ngân_hàng .",O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
"Nộp các loại thuế khác bằng tiền gửi ngân_hàng ( GTGT , thu_nhập doanh_nghiệp , tiêu_thụ đặc_biệt , ... )",O O O O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O B-TAX_TYPE O B-TAX_TYPE I-TAX_TYPE O B-TAX_TYPE I-TAX_TYPE O O O
Nợ_TK 33311 Thuế_GTGT đầu_ra,O B-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME
Nợ_TK 3332 Thuế tiêu_thụ đặc_biệt,O B-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME
"Nợ_TK 3333 Thuế xuất , nhập_khẩu",O B-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME
Nợ_TK 3334 Thuế_thu_nhập doanh_nghiệp,O B-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME
Nợ_TK 3335 Thuế_thu_nhập cá_nhân,O B-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME
Nợ_TK 3336 Thuế tài_nguyên,O B-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME
"Nợ_TK 3337 Thuế nhà_đất , tiền thuê đất",O B-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME
Nợ_TK 3338 Thuế bảo_vệ môi_trường và các loại thuế khác,O B-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME
"Nợ_TK 3339 Phí , lệ_phí và các khoản phải nộp khác",O B-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME
"Khi công_ty phát_sinh các nghiệp_vụ nộp : thuế GTGT , thuế_thu_nhập doanh_nghiệp , TNCN , thuế tiêu_thụ đặc_biệt ... thường phát_sinh các hoạt_động sau :",O O O O O O O B-TAX_TYPE I-TAX_TYPE O B-TAX_TYPE I-TAX_TYPE O B-TAX_TYPE O B-TAX_TYPE I-TAX_TYPE I-TAX_TYPE O O O O O O O
"Căn_cứ vào Tờ khai thuế GTGT , thu_nhập doanh_nghiệp , TNCN , TTĐB , thuế_môn_bài ... kế_toán thuế yêu_cầu chuyển_khoản để nộp thuế .",O O O O B-TAX_TYPE I-TAX_TYPE O B-TAX_TYPE I-TAX_TYPE O B-TAX_TYPE O B-TAX_TYPE O O O O O O O O O O O
"Ngân_hàng căn_cứ vào Uỷ_nhiệm chi của công_ty sẽ chuyển tiền vào tài_khoản của cơ_quan nhà_nước , đồng_thời lập giấy_báo Nợ .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
"Căn_cứ vào giấy_báo Nợ của ngân_hàng , kế_toán thanh_toán sẽ kê_khai số thuế đã nộp , đồng_thời ghi sổ tiền gửi ngân_hàng .",O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
"Nghiệp_vụ "" Nộp thuế GTGT , thu_nhập doanh_nghiệp , TTĐB , thuế_môn_bài ... bằng tiền gửi ngân_hàng "" chỉ thực_hiện được khi trên phần_mềm đã phát_sinh các chứng_từ hạch_toán chi_phí thuế GTGT , thu_nhập doanh_nghiệp , TTĐB , thuế_môn_bài ...",O O O B-TAX_TYPE I-TAX_TYPE O B-TAX_TYPE I-TAX_TYPE O B-TAX_TYPE O O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O O O O O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O B-TAX_TYPE I-TAX_TYPE O B-TAX_TYPE O O O
Tại mục Loại thuế : chọn Thuế khác .,O O O O O O O O O
Chương_trình sẽ lấy lên danh_sách các khoản thuế phải nộp tính đến ngày nộp thuế .,O O O O O O O O O O O O O O O O
Tích chọn các khoản thuế muốn nộp .,O O O O O O O O
"Trường_hợp số thuế thực nộp nhỏ hơn số thuế phải nộp , cần nhập lại số tiền thuế thực nộp vào cột Số nộp lần này .",O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Nhấn_Nộp thuế , chương_trình sẽ tự_động sinh ra Phiếu chi nộp thuế .",O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O
Kiểm_tra và khai_báo bổ_sung các thông_tin của phiếu chi .,O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
"Để nộp thuế điện_tử trực_tiếp từ phần_mềm cho cơ_quan thuế , xem hướng_dẫn tại đây .",O O O O O O O O O O O O O O O O
"Lưu_ý : Sau khi hạch_toán xong nghiệp_vụ nộp các loại thuế khác bằng tiền gửi ngân_hàng , phần_mềm tự_động chuyển thông_tin của chứng_từ vào Sổ tiền gửi ngân_hàng .",O O O O O O O O O O O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
Nộp thuế_thu_nhập doanh_nghiệp tạm tính,O B-TAX_TYPE I-TAX_TYPE O O
Nộp thuế_thu_nhập doanh_nghiệp tạm tính bằng tiền gửi ngân_hàng,O B-TAX_TYPE I-TAX_TYPE O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME
Nợ_TK 3334 Thuế_thu_nhập doanh_nghiệp tạm tính,O B-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME O O
Có TK 1121 Tiền gửi ngân_hàng,O B-ACCOUNT_NUMBER I-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME
"Hàng quý , Kế_toán thuế tính số thuế_thu_nhập doanh_nghiệp phải tạm nộp cho cơ_quan thuế và lập đề_nghị thanh_toán bằng chuyển_khoản để nộp thuế .",O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O
Kế_toán_trưởng và giám_đốc xem_xét phê_duyệt đề_nghị thanh_toán và chuyển kế_toán thanh_toán .,O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O
"Kế_toán thanh_toán căn_cứ vào đề nghị thanh_toán , lập chứng_từ nộp thuế điện_tử chuyển tiền từ Tài_khoản đã đăng_ký vào Kho_bạc Nhà_nước hoặc lập giấy nộp tiền vào ngân_sách nhà_nước và chuyển_khoản qua ngân_hàng .",O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O
Sau khi ngân_hàng thực_hiện chuyển_khoản cho kho_bạc nhà_nước thì lập giấy_báo Nợ báo lại cho đơn_vị .,O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O
Kế_toán thanh_toán căn_cứ vào giấy_báo Nợ của ngân_hàng để ghi sổ kế_toán .,O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
"Vào phân hệ Ngân_hàng , bấm nút Chi tiền .",O O O O O O O O O O
Khai_báo các Thông_tin chung của Uỷ_nhiệm chi :,O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
Chọn_Tài khoản chi là tài_khoản ngân_hàng của đơn_vị dùng để trích tiền nộp thuế .,O O O O O O O O O O O O O O O
Chọn Lý_do chi : Thuế_thu_nhập doanh_nghiệp tạm tính .,O O O O B-ACCOUNT_NAME I-ACCOUNT_NAME O O O
Chọn_Năm : là năm tính thuế_thu_nhập doanh_nghiệp ( Ví_dụ : Tháng 01/2020 nộp thuế tạm tính cho quý IV năm 2019 thì phải chọn Năm là 2019 ),O O O O O B-TAX_TYPE I-TAX_TYPE O O O B-DATE I-DATE O O O O O B-DATE I-DATE I-DATE I-DATE O O O O O B-DATE O
Lưu_ý : Cần chọn đúng Lý_do chi là Thuế_thu_nhập doanh_nghiệp tạm tính và chọn đúng năm tính thuế_thu_nhập doanh_nghiệp để khi lập tờ khai quyết_toán thuế_thu_nhập doanh_nghiệp .,O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O O O O B-TAX_TYPE I-TAX_TYPE O
Chương_trình lấy đúng số_liệu lên chỉ_tiêu E1 ( Số thuế_thu_nhập doanh_nghiệp đã tạm nộp trong năm của hoạt_động sản_xuất kinh_doanh ) .,O O O O O O O O O B-TAX_TYPE I-TAX_TYPE O O O O O O O O O O O
Chọn_Tài khoản nhận là tài_khoản Kho_bạc nhận tiền nộp thuế .,O O O O O O O O O O O
"Tại tab Hạch_toán , nhập số tiền nộp thuế tạm tính vào cột Số tiền .",O O O O O O O O O O O O O O O O
"Để in Uỷ_nhiệm chi , bấm nút In và chọn mẫu uỷ_nhiệm chi của ngân_hàng chuyển tiền .",O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O
"Lưu_ý : Sau khi hạch_toán xong nghiệp_vụ trả các khoản vay thông_qua tài_khoản ngân_hàng , phần_mềm tự_động chuyển thông_tin của chứng_từ vào Sổ tiền gửi ngân_hàng .",O O O O O O O O O O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
Nộp bảo_hiểm bằng tiền gửi ngân_hàng,O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME
Xem phim hướng_dẫn,O O O
Tải phim hướng_dẫn tại đây ( Xem hướng_dẫn tải phim ) .,O O O O O O O O O O O O
Nợ_TK 3382 Kinh_phí công_đoàn,O B-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME
Nợ_TK 3383 Bảo_hiểm_xã_hội,O B-ACCOUNT_NUMBER B-ACCOUNT_NAME
Nợ_TK 3384 Bảo_hiểm_y_tế,O B-ACCOUNT_NUMBER B-ACCOUNT_NAME
Nợ_TK 3385 Bảo_hiểm thất_nghiệp ( TT 133 ),O B-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME O O O O
Nợ_TK 3386 Bảo_hiểm thất_nghiệp ( TT 200 ),O B-ACCOUNT_NUMBER B-ACCOUNT_NAME I-ACCOUNT_NAME O O O O
"Khi công_ty phát_sinh các nghiệp_vụ nộp bảo_hiểm cho nhân_viên bằng tiền gửi ngân_hàng , thường phát_sinh các hoạt_động sau :",O O O O O O O O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O O O O O O O
"Căn_cứ vào Bảng lương của nhân_viên , nhân_viên chịu trách nhiệp nộp bảo_hiểm sẽ lập yêu_cầu chuyển_khoản để nộp bảo_hiểm .",O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O O O O O
"Ngân_hàng căn_cứ vào Uỷ_nhiệm chi của công_ty sẽ chuyển tiền vào tài_khoản của cơ_quan bảo_hiểm , đồng_thời lập giấy_báo Nợ .",O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O
"Căn_cứ vào giấy_báo Nợ của ngân_hàng , kế_toán thanh_toán sẽ ghi sổ tiền gửi ngân_hàng .",O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
"Nghiệp_vụ "" Nộp bảo_hiểm bằng tiền gửi ngân_hàng "" chỉ thực_hiện được khi trên phần_mềm đã phát_sinh các chứng_từ hạch_toán chi_phí BHXH , BHYT , BHTN , KPCĐ .",O O O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O O O O O O O O O O O O O O O O O O O O O
"Vào phân hệ Ngân_hàng \ tab Thu , chi tiền , chọn chức_năng Thêm \ Nộp bảo_hiểm .",O O O O O O O O O O O O O O O O O O
Nhập_Ngày nộp bảo_hiểm .,O O O O
Tích chọn các khoản bảo_hiểm phải nộp và nhấn Nộp bảo_hiểm .,O O O O O O O O O O O O
Phần_mềm tự_động sinh ra chứng_từ Uỷ_nhiệm chi nộp tiền bảo_hiểm .,O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE O O O O
"Lưu_ý : Sau khi hạch_toán xong nghiệp_vụ nộp bảo_hiểm bằng tiền gửi ngân_hàng , phần_mềm tự_động chuyển thông_tin của chứng_từ vào Sổ tiền gửi ngân_hàng .",O O O O O O O O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME O O O O O O O O B-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE I-VOUCHER_TYPE O
Trả các khoản vay bằng tiền gửi ngân_hàng,O O O O O B-ACCOUNT_NAME I-ACCOUNT_NAME I-ACCOUNT_NAME
Trả các khoản vay thông_qua tài_khoản ngân_hàng,O O O O O O O
